Transcript,position_start, position_end, label, depth, colour
BaRT2v18chr3HG123110.9,34749786,34749786, ,-0.15701655204572196, blue
BaRT2v18chr3HG123110.9,34750071,34750071, ,-0.17270541883310925, blue
BaRT2v18chr3HG123110.9,34750157,34750157, ,-0.14611336644001888, blue
BaRT2v18chr3HG123110.9,34750203,34750203, ,-0.1560727349010105, blue
BaRT2v18chr3HG123110.9,34750217,34750217, ,-0.19827020976801973, blue
BaRT2v18chr3HG123110.9,34750342,34750342, ,-0.10839584053336307, blue
BaRT2v18chr3HG123110.9,34750354,34750354, ,-0.1588008686925566, blue
BaRT2v18chr3HG123110.9,34750477,34750477, ,-0.11595717559950644, blue
BaRT2v18chr3HG123110.9,34750705,34750705, ,-0.15647782517046627, blue
BaRT2v18chr3HG123020.1,33585379,33585379, ,-0.12035065503718498, blue
BaRT2v18chr3HG123020.1,33585425,33585425, ,-0.17915889829824505, blue
BaRT2v18chr3HG123020.1,33585446,33585446, ,-0.1316561413959426, blue
BaRT2v18chr3HG123020.1,33585484,33585484, ,-0.18468137512839175, blue
BaRT2v18chr3HG123020.1,33585917,33585917, ,-0.3664864581757753, orange
BaRT2v18chr3HG123020.1,33586222,33586222, ,-0.18979923810410482, blue
BaRT2v18chr3HG123020.1,33586252,33586252, ,-0.1286565098544924, blue
BaRT2v18chr3HG123020.1,33587087,33587087, ,-0.30327847496879745, orange
BaRT2v18chr3HG123020.1,33587360,33587360, ,-0.30850805693342187, orange
BaRT2v18chr3HG123020.1,33587459,33587459, ,-0.36079710338164733, orange
BaRT2v18chr3HG123020.1,33588106,33588106, ,-0.18222944401094301, blue
BaRT2v18chr3HG123020.1,33588226,33588226, ,-0.1682504454208662, blue
BaRT2v18chr3HG123020.1,33589063,33589063, ,-0.1980778496142659, blue
BaRT2v18chr3HG123020.1,33589215,33589215, ,-0.15938981651759293, blue
BaRT2v18chr3HG123020.1,33589321,33589322, ,-0.15646100187820672, blue
BaRT2v18chr3HG123020.1,33589322,33589322, ,-0.13881210883638273, blue
BaRT2v18chr3HG123020.2,33587360,33587360, ,-0.197861287303099, blue
BaRT2v18chr3HG123020.2,33587459,33587459, ,-0.34362439839596703, orange
BaRT2v18chr3HG123020.2,33588106,33588106, ,-0.14905341973894592, blue
BaRT2v18chr3HG123020.2,33588226,33588226, ,-0.10177776916904822, blue
BaRT2v18chr3HG123020.2,33589063,33589063, ,-0.18555223270140572, blue
BaRT2v18chr3HG123020.2,33589215,33589215, ,-0.12100232210823704, blue
BaRT2v18chr3HG123020.2,33589321,33589322, ,-0.19329961766580236, blue
BaRT2v18chr3HG123020.2,33589322,33589322, ,-0.12486832550949466, blue
BaRT2v18chr3HG122920.1,33237835,33237835, ,-0.10446575217560011, blue
BaRT2v18chr3HG122920.1,33237849,33237849, ,-0.17806677193450024, blue
BaRT2v18chr3HG122920.1,33241825,33241825, ,-0.3842298465954509, orange
BaRT2v18chr3HG122920.1,33244171,33244171, ,-0.1451365877603223, blue
BaRT2v18chr3HG122920.1,33244188,33244188, ,-0.1529000924622807, blue
BaRT2v18chr3HG122920.2,33237835,33237835, ,-0.14372589897991514, blue
BaRT2v18chr3HG122920.2,33237849,33237849, ,-0.14620465742997488, blue
BaRT2v18chr3HG122920.2,33241825,33241825, ,-0.3022488421020753, orange
BaRT2v18chr3HG122920.2,33244171,33244171, ,-0.13362908008674532, blue
BaRT2v18chr3HG122920.2,33244188,33244188, ,-0.18664403281147385, blue
BaRT2v18chr3HG122920.3,33237835,33237835, ,-0.10350450843032558, blue
BaRT2v18chr3HG122920.3,33237849,33237849, ,-0.1356471483228658, blue
BaRT2v18chr3HG122920.3,33241825,33241825, ,-0.30436118244030463, orange
BaRT2v18chr3HG122920.3,33244171,33244171, ,-0.1676090903424091, blue
BaRT2v18chr3HG122920.3,33244188,33244188, ,-0.13815091382395384, blue
BaRT2v18chr3HG122920.4,33237835,33237835, ,-0.10576357612387673, blue
BaRT2v18chr3HG122920.4,33237849,33237849, ,-0.15802776733765647, blue
BaRT2v18chr3HG122920.4,33241825,33241825, ,-0.3989124532974264, orange
BaRT2v18chr3HG122920.4,33244171,33244171, ,-0.164354998554315, blue
BaRT2v18chr3HG122920.4,33244188,33244188, ,-0.16321029195299247, blue
BaRT2v18chr3HG122920.5,33237835,33237835, ,-0.18624731930452817, blue
BaRT2v18chr3HG122920.5,33237849,33237849, ,-0.1650435189443294, blue
BaRT2v18chr3HG122920.5,33241825,33241825, ,-0.32241300988998406, orange
BaRT2v18chr3HG122920.5,33244171,33244171, ,-0.18992115933100087, blue
BaRT2v18chr3HG122920.5,33244188,33244188, ,-0.1257271389232049, blue
BaRT2v18chr3HG122920.6,33237835,33237835, ,-0.12271161497668209, blue
BaRT2v18chr3HG122920.6,33237849,33237849, ,-0.11039916327971663, blue
BaRT2v18chr3HG122920.6,33241825,33241825, ,-0.3155376162494028, orange
BaRT2v18chr3HG122920.6,33244171,33244171, ,-0.1793292293708938, blue
BaRT2v18chr3HG122920.6,33244188,33244188, ,-0.18480575350796632, blue
BaRT2v18chr3HG122920.7,33237835,33237835, ,-0.1430400991351629, blue
BaRT2v18chr3HG122920.7,33237849,33237849, ,-0.13205940814492143, blue
BaRT2v18chr3HG122920.7,33241825,33241825, ,-0.1366174540185566, blue
BaRT2v18chr3HG122920.7,33244171,33244171, ,-0.18738576647722502, blue
BaRT2v18chr3HG122920.7,33244188,33244188, ,-0.10916509743638804, blue
BaRT2v18chr3HG123100.1,34646132,34646132, ,-0.10825234574052986, blue
BaRT2v18chr3HG123100.1,34646150,34646151, ,-0.13704757033875212, blue
BaRT2v18chr3HG123100.1,34646226,34646226, ,-0.1282460785421113, blue
BaRT2v18chr3HG123100.1,34646299,34646299, ,-0.16974923534059588, blue
BaRT2v18chr3HG123100.1,34647607,34647607, ,-0.17409716732377345, blue
BaRT2v18chr3HG123100.1,34647682,34647682, ,-0.1231726796014646, blue
BaRT2v18chr3HG122880.1,33139539,33139545, ,-0.15465190953503735, blue
BaRT2v18chr3HG122880.1,33139937,33139937, ,-0.33886960232470364, orange
BaRT2v18chr3HG122880.1,33139958,33139958, ,-0.3991122353713158, orange
BaRT2v18chr3HG122880.1,33140588,33140588, ,-0.30068729944581, orange
BaRT2v18chr3HG122880.1,33140590,33140590, ,-0.12524773655807558, blue
BaRT2v18chr3HG122880.1,33140868,33140868, ,-0.13055536844226676, blue
BaRT2v18chr3HG122880.1,33141601,33141601, ,-0.18016631942938097, blue
BaRT2v18chr3HG122880.1,33141652,33141652, ,-0.1579605955058737, blue
BaRT2v18chr3HG122880.1,33144645,33144645, ,-0.16659788172894696, blue
BaRT2v18chr3HG122880.1,33144803,33144803, ,-0.15899053943706387, blue
BaRT2v18chr3HG122880.1,33145057,33145057, ,-0.17162730802699272, blue
BaRT2v18chr3HG122880.10,33139937,33139937, ,-0.3124721457079805, orange
BaRT2v18chr3HG122880.10,33139958,33139958, ,-0.30122899143934967, orange
BaRT2v18chr3HG122880.10,33140588,33140588, ,-0.3218014368417165, orange
BaRT2v18chr3HG122880.10,33140590,33140590, ,-0.14713916482175224, blue
BaRT2v18chr3HG122880.10,33140868,33140868, ,-0.12778790911312293, blue
BaRT2v18chr3HG122880.10,33141601,33141601, ,-0.11476689070988513, blue
BaRT2v18chr3HG122880.10,33141652,33141652, ,-0.11476097987234618, blue
BaRT2v18chr3HG122880.10,33144645,33144645, ,-0.13464628196291112, blue
BaRT2v18chr3HG122880.10,33144803,33144803, ,-0.19130694167378717, blue
BaRT2v18chr3HG122880.11,33139937,33139937, ,-0.33567304938943604, orange
BaRT2v18chr3HG122880.11,33139958,33139958, ,-0.31608673378386243, orange
BaRT2v18chr3HG122880.11,33140588,33140588, ,-0.3974327324210037, orange
BaRT2v18chr3HG122880.11,33140590,33140590, ,-0.13755722029549017, blue
BaRT2v18chr3HG122880.11,33140868,33140868, ,-0.17723150704940316, blue
BaRT2v18chr3HG122880.11,33141601,33141601, ,-0.13434743484025918, blue
BaRT2v18chr3HG122880.11,33141652,33141652, ,-0.10729449191606925, blue
BaRT2v18chr3HG122880.11,33143871,33143871, ,-0.390925036515918, orange
BaRT2v18chr3HG122880.11,33143999,33143999, ,-0.17652797324733632, blue
BaRT2v18chr3HG122880.11,33144113,33144114, ,-0.12654851628809863, blue
BaRT2v18chr3HG122880.11,33144117,33144117, ,-0.1982446375044009, blue
BaRT2v18chr3HG122880.11,33144257,33144257, ,-0.19016476363902945, blue
BaRT2v18chr3HG122880.11,33144282,33144282, ,-0.1630305916447224, blue
BaRT2v18chr3HG122880.11,33144324,33144324, ,-0.11047386409025908, blue
BaRT2v18chr3HG122880.11,33144371,33144371, ,-0.16974132983613643, blue
BaRT2v18chr3HG122880.11,33144645,33144645, ,-0.16690721706751868, blue
BaRT2v18chr3HG122880.11,33144803,33144803, ,-0.19021399459286736, blue
BaRT2v18chr3HG122880.12,33139937,33139937, ,-0.3356783919962077, orange
BaRT2v18chr3HG122880.12,33139958,33139958, ,-0.35476724939109117, orange
BaRT2v18chr3HG122880.12,33140588,33140588, ,-0.30613492569592676, orange
BaRT2v18chr3HG122880.12,33140590,33140590, ,-0.1900660059772109, blue
BaRT2v18chr3HG122880.12,33140868,33140868, ,-0.13176117050587915, blue
BaRT2v18chr3HG122880.12,33141601,33141601, ,-0.1650991426448357, blue
BaRT2v18chr3HG122880.12,33141652,33141652, ,-0.11859596039378255, blue
BaRT2v18chr3HG122880.12,33144645,33144645, ,-0.10710655520358714, blue
BaRT2v18chr3HG122880.12,33144803,33144803, ,-0.14380439797115938, blue
BaRT2v18chr3HG122880.13,33139937,33139937, ,-0.3738242374315611, orange
BaRT2v18chr3HG122880.13,33139958,33139958, ,-0.36493585483088237, orange
BaRT2v18chr3HG122880.13,33140588,33140588, ,-0.3378334594611231, orange
BaRT2v18chr3HG122880.13,33140590,33140590, ,-0.13397545760543897, blue
BaRT2v18chr3HG122880.13,33140868,33140868, ,-0.113413040177347, blue
BaRT2v18chr3HG122880.13,33141601,33141601, ,-0.19523433574535323, blue
BaRT2v18chr3HG122880.13,33141652,33141652, ,-0.11406103695807542, blue
BaRT2v18chr3HG122880.13,33144645,33144645, ,-0.12111842104339172, blue
BaRT2v18chr3HG122880.13,33144803,33144803, ,-0.19304949016866246, blue
BaRT2v18chr3HG122880.14,33139937,33139937, ,-0.3548921127974503, orange
BaRT2v18chr3HG122880.14,33139958,33139958, ,-0.3970880316558719, orange
BaRT2v18chr3HG122880.14,33140588,33140588, ,-0.32231767677927753, orange
BaRT2v18chr3HG122880.14,33140590,33140590, ,-0.18445936785784484, blue
BaRT2v18chr3HG122880.14,33140868,33140868, ,-0.12797828644696063, blue
BaRT2v18chr3HG122880.14,33141601,33141601, ,-0.14030354406154716, blue
BaRT2v18chr3HG122880.14,33141652,33141652, ,-0.146777966226888, blue
BaRT2v18chr3HG122880.14,33143871,33143871, ,-0.30293810743902877, orange
BaRT2v18chr3HG122880.14,33143999,33143999, ,-0.11099579568640229, blue
BaRT2v18chr3HG122880.14,33144113,33144114, ,-0.11997171356263074, blue
BaRT2v18chr3HG122880.14,33144117,33144117, ,-0.1447079105345986, blue
BaRT2v18chr3HG122880.14,33144257,33144257, ,-0.14776255772207295, blue
BaRT2v18chr3HG122880.14,33144282,33144282, ,-0.14959779398964893, blue
BaRT2v18chr3HG122880.14,33144324,33144324, ,-0.17435111899497935, blue
BaRT2v18chr3HG122880.14,33144371,33144371, ,-0.17690467720851447, blue
BaRT2v18chr3HG122880.14,33144645,33144645, ,-0.16047439377033185, blue
BaRT2v18chr3HG122880.14,33144803,33144803, ,-0.16806605241809658, blue
BaRT2v18chr3HG122880.15,33139937,33139937, ,-0.3541887406521815, orange
BaRT2v18chr3HG122880.15,33139958,33139958, ,-0.3715396690215549, orange
BaRT2v18chr3HG122880.15,33140588,33140588, ,-0.34608443287830337, orange
BaRT2v18chr3HG122880.15,33140590,33140590, ,-0.19632849224307625, blue
BaRT2v18chr3HG122880.15,33140868,33140868, ,-0.1967954745606974, blue
BaRT2v18chr3HG122880.15,33141601,33141601, ,-0.19233992287423338, blue
BaRT2v18chr3HG122880.15,33141652,33141652, ,-0.13606297509514934, blue
BaRT2v18chr3HG122880.15,33142163,33142163, ,-0.13288263871381759, blue
BaRT2v18chr3HG122880.15,33142282,33142282, ,-0.1863123676741895, blue
BaRT2v18chr3HG122880.15,33144645,33144645, ,-0.1530152266082018, blue
BaRT2v18chr3HG122880.15,33144803,33144803, ,-0.17747951982182558, blue
BaRT2v18chr3HG122880.16,33139937,33139937, ,-0.3527489138114898, orange
BaRT2v18chr3HG122880.16,33139958,33139958, ,-0.39635040778330055, orange
BaRT2v18chr3HG122880.16,33140588,33140588, ,-0.39523956316974573, orange
BaRT2v18chr3HG122880.16,33140590,33140590, ,-0.17983814611557591, blue
BaRT2v18chr3HG122880.16,33140868,33140868, ,-0.10638349952210188, blue
BaRT2v18chr3HG122880.16,33141601,33141601, ,-0.16292876625066674, blue
BaRT2v18chr3HG122880.16,33141652,33141652, ,-0.1527804174881097, blue
BaRT2v18chr3HG122880.16,33144645,33144645, ,-0.18635787245959354, blue
BaRT2v18chr3HG122880.16,33144803,33144803, ,-0.1966082921690507, blue
BaRT2v18chr3HG122880.17,33139937,33139937, ,-0.39330886847261354, orange
BaRT2v18chr3HG122880.17,33139958,33139958, ,-0.30955962139947124, orange
BaRT2v18chr3HG122880.17,33140588,33140588, ,-0.36919686948942926, orange
BaRT2v18chr3HG122880.17,33140590,33140590, ,-0.11152151635193665, blue
BaRT2v18chr3HG122880.17,33140868,33140868, ,-0.10143931963383576, blue
BaRT2v18chr3HG122880.17,33141601,33141601, ,-0.1628601156923713, blue
BaRT2v18chr3HG122880.17,33141652,33141652, ,-0.1285022124532948, blue
BaRT2v18chr3HG122880.17,33142163,33142163, ,-0.1629887404020144, blue
BaRT2v18chr3HG122880.17,33142282,33142282, ,-0.18786293158956457, blue
BaRT2v18chr3HG122880.17,33144645,33144645, ,-0.19998952638323467, blue
BaRT2v18chr3HG122880.17,33144803,33144803, ,-0.13725128824478183, blue
BaRT2v18chr3HG122880.18,33139937,33139937, ,-0.3581232645074481, orange
BaRT2v18chr3HG122880.18,33139958,33139958, ,-0.33384678204558493, orange
BaRT2v18chr3HG122880.18,33140588,33140588, ,-0.3438450873624879, orange
BaRT2v18chr3HG122880.18,33140590,33140590, ,-0.17325586242922753, blue
BaRT2v18chr3HG122880.18,33140868,33140868, ,-0.1912418402243352, blue
BaRT2v18chr3HG122880.18,33141601,33141601, ,-0.18449541871937317, blue
BaRT2v18chr3HG122880.18,33141652,33141652, ,-0.122619998187953, blue
BaRT2v18chr3HG122880.18,33143871,33143871, ,-0.1712675467964469, blue
BaRT2v18chr3HG122880.18,33143999,33143999, ,-0.11846760278650978, blue
BaRT2v18chr3HG122880.18,33144113,33144114, ,-0.18797601578430578, blue
BaRT2v18chr3HG122880.18,33144117,33144117, ,-0.12459821945401028, blue
BaRT2v18chr3HG122880.18,33144257,33144257, ,-0.15788065076804997, blue
BaRT2v18chr3HG122880.18,33144282,33144282, ,-0.10144441534170094, blue
BaRT2v18chr3HG122880.18,33144324,33144324, ,-0.1140603150078549, blue
BaRT2v18chr3HG122880.18,33144371,33144371, ,-0.17229192524679887, blue
BaRT2v18chr3HG122880.18,33144645,33144645, ,-0.10641655678942669, blue
BaRT2v18chr3HG122880.18,33144803,33144803, ,-0.15559729341944473, blue
BaRT2v18chr3HG122880.19,33139937,33139937, ,-0.3376620651276356, orange
BaRT2v18chr3HG122880.19,33139958,33139958, ,-0.30392479295621927, orange
BaRT2v18chr3HG122880.19,33140588,33140588, ,-0.33378269200600524, orange
BaRT2v18chr3HG122880.19,33140590,33140590, ,-0.18351586847789095, blue
BaRT2v18chr3HG122880.19,33140868,33140868, ,-0.13546978324205716, blue
BaRT2v18chr3HG122880.19,33141601,33141601, ,-0.18771535072053855, blue
BaRT2v18chr3HG122880.19,33141652,33141652, ,-0.14587239252498416, blue
BaRT2v18chr3HG122880.19,33144645,33144645, ,-0.19487334262594425, blue
BaRT2v18chr3HG122880.19,33144803,33144803, ,-0.18802065731111361, blue
BaRT2v18chr3HG122880.2,33139539,33139545, ,-0.16171591559773316, blue
BaRT2v18chr3HG122880.2,33139937,33139937, ,-0.30376621733199716, orange
BaRT2v18chr3HG122880.2,33139958,33139958, ,-0.3261239133698453, orange
BaRT2v18chr3HG122880.2,33140588,33140588, ,-0.37878936562743193, orange
BaRT2v18chr3HG122880.2,33140590,33140590, ,-0.13783426941436533, blue
BaRT2v18chr3HG122880.2,33140868,33140868, ,-0.1770491453662563, blue
BaRT2v18chr3HG122880.2,33141601,33141601, ,-0.1402689472453948, blue
BaRT2v18chr3HG122880.2,33141652,33141652, ,-0.10106632589380882, blue
BaRT2v18chr3HG122880.2,33144645,33144645, ,-0.10550970074429325, blue
BaRT2v18chr3HG122880.2,33144803,33144803, ,-0.11775773930586303, blue
BaRT2v18chr3HG122880.2,33145057,33145057, ,-0.141999748246199, blue
BaRT2v18chr3HG122880.20,33139937,33139937, ,-0.3061027181410383, orange
BaRT2v18chr3HG122880.20,33139958,33139958, ,-0.39097502824571867, orange
BaRT2v18chr3HG122880.20,33140588,33140588, ,-0.38280536161325907, orange
BaRT2v18chr3HG122880.20,33140590,33140590, ,-0.1600498661015283, blue
BaRT2v18chr3HG122880.20,33140868,33140868, ,-0.14220197883210875, blue
BaRT2v18chr3HG122880.20,33141601,33141601, ,-0.35933874023481444, orange
BaRT2v18chr3HG122880.20,33141652,33141652, ,-0.13192168605612456, blue
BaRT2v18chr3HG122880.20,33144645,33144645, ,-0.11518037138549361, blue
BaRT2v18chr3HG122880.20,33144803,33144803, ,-0.17283174285638558, blue
BaRT2v18chr3HG122880.21,33139937,33139937, ,-0.3912329182456221, orange
BaRT2v18chr3HG122880.21,33139958,33139958, ,-0.3976553137169333, orange
BaRT2v18chr3HG122880.21,33140588,33140588, ,-0.31956212141362944, orange
BaRT2v18chr3HG122880.21,33140590,33140590, ,-0.17750637999082736, blue
BaRT2v18chr3HG122880.21,33140868,33140868, ,-0.18504138354489869, blue
BaRT2v18chr3HG122880.21,33141601,33141601, ,-0.357114088831894, orange
BaRT2v18chr3HG122880.21,33141652,33141652, ,-0.17403168887549358, blue
BaRT2v18chr3HG122880.21,33142163,33142163, ,-0.19289652688668207, blue
BaRT2v18chr3HG122880.21,33142282,33142282, ,-0.10975285175510455, blue
BaRT2v18chr3HG122880.21,33144645,33144645, ,-0.14084628160722465, blue
BaRT2v18chr3HG122880.21,33144803,33144803, ,-0.10330385166738504, blue
BaRT2v18chr3HG122880.22,33139937,33139937, ,-0.30845676825907326, orange
BaRT2v18chr3HG122880.22,33139958,33139958, ,-0.3080768338796302, orange
BaRT2v18chr3HG122880.22,33140588,33140588, ,-0.3878500740229943, orange
BaRT2v18chr3HG122880.22,33140590,33140590, ,-0.1718099624286924, blue
BaRT2v18chr3HG122880.22,33140868,33140868, ,-0.1003375656027367, blue
BaRT2v18chr3HG122880.22,33141601,33141601, ,-0.13301799375678153, blue
BaRT2v18chr3HG122880.22,33141652,33141652, ,-0.13778477211185153, blue
BaRT2v18chr3HG122880.22,33144645,33144645, ,-0.18129386580192863, blue
BaRT2v18chr3HG122880.22,33144803,33144803, ,-0.10485048130918961, blue
BaRT2v18chr3HG122880.3,33139539,33139545, ,-0.145215561179396, blue
BaRT2v18chr3HG122880.3,33139937,33139937, ,-0.36696736835481414, orange
BaRT2v18chr3HG122880.3,33139958,33139958, ,-0.3384225220546378, orange
BaRT2v18chr3HG122880.3,33140588,33140588, ,-0.37712459154717337, orange
BaRT2v18chr3HG122880.3,33140590,33140590, ,-0.12541379514310763, blue
BaRT2v18chr3HG122880.3,33140868,33140868, ,-0.13971293353909145, blue
BaRT2v18chr3HG122880.3,33141601,33141601, ,-0.1584692326515095, blue
BaRT2v18chr3HG122880.3,33141652,33141652, ,-0.1622074443323264, blue
BaRT2v18chr3HG122880.3,33144645,33144645, ,-0.1956272988582257, blue
BaRT2v18chr3HG122880.3,33144803,33144803, ,-0.1266314445361527, blue
BaRT2v18chr3HG122880.4,33139539,33139545, ,-0.1006717576870476, blue
BaRT2v18chr3HG122880.4,33139937,33139937, ,-0.3033696662381948, orange
BaRT2v18chr3HG122880.4,33139958,33139958, ,-0.33423559523870744, orange
BaRT2v18chr3HG122880.4,33140588,33140588, ,-0.38102059463954546, orange
BaRT2v18chr3HG122880.4,33140590,33140590, ,-0.12199696761508977, blue
BaRT2v18chr3HG122880.4,33140868,33140868, ,-0.13694420158626286, blue
BaRT2v18chr3HG122880.4,33141601,33141601, ,-0.3436948076664975, orange
BaRT2v18chr3HG122880.4,33141652,33141652, ,-0.19047890869048587, blue
BaRT2v18chr3HG122880.4,33144645,33144645, ,-0.15646244480504495, blue
BaRT2v18chr3HG122880.4,33144803,33144803, ,-0.18862344900192915, blue
BaRT2v18chr3HG122880.4,33145057,33145057, ,-0.12243556401204897, blue
BaRT2v18chr3HG122880.5,33139539,33139545, ,-0.12159619617615004, blue
BaRT2v18chr3HG122880.5,33139937,33139937, ,-0.38958235634876315, orange
BaRT2v18chr3HG122880.5,33139958,33139958, ,-0.3462545655140755, orange
BaRT2v18chr3HG122880.5,33140588,33140588, ,-0.3129795886844234, orange
BaRT2v18chr3HG122880.5,33140590,33140590, ,-0.1032612638878894, blue
BaRT2v18chr3HG122880.5,33140868,33140868, ,-0.12868027202474153, blue
BaRT2v18chr3HG122880.5,33141601,33141601, ,-0.18617926044769417, blue
BaRT2v18chr3HG122880.5,33141652,33141652, ,-0.170469471674359, blue
BaRT2v18chr3HG122880.5,33144645,33144645, ,-0.15769095318580661, blue
BaRT2v18chr3HG122880.5,33144803,33144803, ,-0.16061019073354754, blue
BaRT2v18chr3HG122880.6,33139539,33139545, ,-0.13850686470278653, blue
BaRT2v18chr3HG122880.6,33139937,33139937, ,-0.3171451014283104, orange
BaRT2v18chr3HG122880.6,33139958,33139958, ,-0.36286873218863674, orange
BaRT2v18chr3HG122880.6,33140588,33140588, ,-0.3874326682731535, orange
BaRT2v18chr3HG122880.6,33140590,33140590, ,-0.1277307515266849, blue
BaRT2v18chr3HG122880.6,33140868,33140868, ,-0.16666086111938244, blue
BaRT2v18chr3HG122880.6,33141601,33141601, ,-0.16697942333929128, blue
BaRT2v18chr3HG122880.6,33141652,33141652, ,-0.16856279370802807, blue
BaRT2v18chr3HG122880.6,33144645,33144645, ,-0.12164764448949184, blue
BaRT2v18chr3HG122880.6,33144803,33144803, ,-0.1163692344107271, blue
BaRT2v18chr3HG122880.7,33139539,33139545, ,-0.161372285593248, blue
BaRT2v18chr3HG122880.7,33139937,33139937, ,-0.3473365985835173, orange
BaRT2v18chr3HG122880.7,33139958,33139958, ,-0.3593981136905157, orange
BaRT2v18chr3HG122880.7,33140588,33140588, ,-0.3092859696638616, orange
BaRT2v18chr3HG122880.7,33140590,33140590, ,-0.13429591445433153, blue
BaRT2v18chr3HG122880.7,33140868,33140868, ,-0.1878876759370006, blue
BaRT2v18chr3HG122880.7,33141601,33141601, ,-0.1835302691532405, blue
BaRT2v18chr3HG122880.7,33141652,33141652, ,-0.15426155726863897, blue
BaRT2v18chr3HG122880.7,33144645,33144645, ,-0.16465344728084313, blue
BaRT2v18chr3HG122880.7,33144803,33144803, ,-0.17620011666755914, blue
BaRT2v18chr3HG122880.8,33139937,33139937, ,-0.3834812496305798, orange
BaRT2v18chr3HG122880.8,33139958,33139958, ,-0.3233211849690948, orange
BaRT2v18chr3HG122880.8,33140588,33140588, ,-0.37102386149169847, orange
BaRT2v18chr3HG122880.8,33140590,33140590, ,-0.1601904601358733, blue
BaRT2v18chr3HG122880.8,33140868,33140868, ,-0.10304084269718072, blue
BaRT2v18chr3HG122880.8,33141601,33141601, ,-0.11537490256996322, blue
BaRT2v18chr3HG122880.8,33144645,33144645, ,-0.1402412792144236, blue
BaRT2v18chr3HG122880.8,33144803,33144803, ,-0.15622157173825893, blue
BaRT2v18chr3HG122880.9,33139937,33139937, ,-0.30029090921059165, orange
BaRT2v18chr3HG122880.9,33139958,33139958, ,-0.3440085636633914, orange
BaRT2v18chr3HG122880.9,33140588,33140588, ,-0.3829358454577326, orange
BaRT2v18chr3HG122880.9,33140590,33140590, ,-0.19548653680206635, blue
BaRT2v18chr3HG122880.9,33140868,33140868, ,-0.10377844341410603, blue
BaRT2v18chr3HG122880.9,33141601,33141601, ,-0.3118679490074867, orange
BaRT2v18chr3HG122880.9,33141652,33141652, ,-0.11320962608920507, blue
BaRT2v18chr3HG122880.9,33144645,33144645, ,-0.16862706081686157, blue
BaRT2v18chr3HG122880.9,33144803,33144803, ,-0.14014429133634712, blue
BaRT2v18chr3HG122930.1,33249270,33249270, ,-0.18290030142120137, blue
BaRT2v18chr3HG122930.1,33249283,33249283, ,-0.12106374938154012, blue
BaRT2v18chr3HG122930.1,33250161,33250161, ,-0.17860309201044378, blue
BaRT2v18chr3HG122930.1,33250186,33250186, ,-0.10312947976647245, blue
BaRT2v18chr3HG123280.1,36013467,36013467, ,-0.17799027730527978, blue
BaRT2v18chr3HG123280.1,36013908,36013908, ,-0.15127711156785478, blue
BaRT2v18chr3HG123280.1,36014042,36014042, ,-0.36665965393960287, orange
BaRT2v18chr3HG123280.1,36019106,36019106, ,-0.10475930927441507, blue
BaRT2v18chr3HG123280.1,36019155,36019155, ,-0.32583489408958594, orange
BaRT2v18chr3HG123280.1,36019356,36019356, ,-0.14019170557997607, blue
BaRT2v18chr3HG123280.1,36019370,36019370, ,-0.31040802121212735, orange
BaRT2v18chr3HG123280.1,36019463,36019466, ,-0.39615863954318414, orange
BaRT2v18chr3HG123280.1,36019506,36019506, ,-0.18540030297889518, blue
BaRT2v18chr3HG123280.1,36019846,36019846, ,-0.3527784415381251, orange
BaRT2v18chr3HG123280.1,36020006,36020006, ,-0.3931117983426244, orange
BaRT2v18chr3HG123280.1,36020072,36020072, ,-0.32530200964655676, orange
BaRT2v18chr3HG123280.1,36020089,36020089, ,-0.31345164948708976, orange
BaRT2v18chr3HG123280.1,36020097,36020097, ,-0.18036050804014783, blue
BaRT2v18chr3HG123280.1,36020510,36020510, ,-0.1881106045076098, blue
BaRT2v18chr3HG123280.1,36020537,36020537, ,-0.1447341503213047, blue
BaRT2v18chr3HG123280.1,36020550,36020550, ,-0.1126135625179267, blue
BaRT2v18chr3HG123060.1,33916152,33916152, ,-0.32556035617224716, orange
BaRT2v18chr3HG123060.1,33918364,33918364, ,-0.3797530752663033, orange
BaRT2v18chr3HG123060.1,33918809,33918809, ,-0.11218343489332061, blue
BaRT2v18chr3HG123060.1,33918899,33918899, ,-0.33245799414396393, orange
BaRT2v18chr3HG123060.1,33919449,33919449, ,-0.11419299582730492, blue
BaRT2v18chr3HG123060.1,33919700,33919700, ,-0.18431788886247824, blue
BaRT2v18chr3HG123060.2,33916152,33916152, ,-0.30073262444913956, orange
BaRT2v18chr3HG123060.2,33916709,33916709, ,-0.11941676897409925, blue
BaRT2v18chr3HG123060.2,33916754,33916754, ,-0.12601291115329982, blue
BaRT2v18chr3HG123060.2,33917015,33917015, ,-0.16769762729437537, blue
BaRT2v18chr3HG123060.2,33918364,33918364, ,-0.1264330880900023, blue
BaRT2v18chr3HG123060.2,33918809,33918809, ,-0.17986937971155695, blue
BaRT2v18chr3HG123060.2,33918899,33918899, ,-0.10037603702439844, blue
BaRT2v18chr3HG123060.2,33919449,33919449, ,-0.18368701231117263, blue
BaRT2v18chr3HG123060.2,33919700,33919700, ,-0.16181865285802735, blue
BaRT2v18chr3HG123120.1,35079862,35079862, ,-0.12413643363039904, blue
BaRT2v18chr3HG123120.1,35079920,35079925, ,-0.19587421300441715, blue
